CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Balance_to_Salary,Product_Density,Engagement_Product,Age_Tenure,High_Balance_Flag,Zero_Balance_Flag,Senior_Customer_Flag,Low_CreditScore_Flag
515,Spain,Male,35,10,176273.95,1,0,1,121277.78,1.453472763106317,0.09090909090909091,1,350,1,0,0,1
678,France,Female,26,1,0.0,2,1,0,45443.68,0.0,1.0,0,26,0,1,0,0
592,France,Female,62,5,0.0,1,1,1,100941.57,0.0,0.16666666666666666,1,310,0,1,1,1
527,Spain,Female,36,6,0.0,2,1,1,102280.29,0.0,0.2857142857142857,2,216,0,1,0,1
672,France,Female,45,9,0.0,1,1,1,92027.69,0.0,0.1,1,405,0,1,0,0
670,France,Female,42,1,115961.58,2,0,1,29483.87,3.933051529531232,1.0,2,42,1,0,0,0
661,Germany,Male,35,2,117212.18,1,1,1,83052.03,1.4113102352826294,0.3333333333333333,1,70,1,0,0,0
718,France,Male,35,3,97560.16,1,1,1,53511.74,1.8231543209022918,0.25,1,105,1,0,0,0
834,France,Female,49,8,160602.25,2,1,0,129273.94,1.2423404902797888,0.2222222222222222,0,392,1,0,0,0
753,France,Female,31,6,106596.29,1,0,0,91305.77,1.1674649915333937,0.14285714285714285,0,186,1,0,0,0
697,France,Female,47,6,128252.66,1,1,1,168053.4,0.7631661126760899,0.14285714285714285,1,282,1,0,0,0
365,Germany,Male,30,0,127760.07,1,1,0,81537.85,1.5668805346228776,1.0,0,0,1,0,0,1
696,France,Male,34,9,150856.79,1,0,1,8236.78,18.315019947115257,0.1,1,306,1,0,0,0
565,Spain,Male,38,0,122447.76,1,0,0,67339.34,1.8183688762022319,1.0,0,0,1,0,0,1
632,France,Female,36,7,0.0,2,1,1,52526.65,0.0,0.25,2,252,0,1,0,1
699,Germany,Male,32,1,123906.22,3,1,1,127443.82,0.9722418866603338,1.5,3,32,1,0,0,0
795,Germany,Female,33,9,130862.43,1,1,1,114935.21,1.138575637526568,0.1,1,297,1,0,0,0
569,Spain,Male,31,1,115406.97,1,0,0,145528.22,0.7930212435773625,0.5,0,31,1,0,0,1
620,France,Male,37,0,107548.94,1,1,0,71175.94,1.5110294293268203,1.0,0,0,1,0,0,1
499,France,Male,31,4,0.0,1,1,0,25950.49,0.0,0.2,0,124,0,1,0,1
594,Germany,Female,26,6,135067.52,2,0,0,131211.86,1.0293849961428791,0.2857142857142857,0,156,1,0,0,1
759,France,Female,33,9,160541.36,2,0,0,93541.14,1.71626473656404,0.2,0,297,1,0,0,0
601,France,Female,43,8,0.0,3,0,1,110916.15,0.0,0.3333333333333333,3,344,0,1,0,1
794,France,Female,41,7,176845.41,3,1,0,166526.26,1.0619671035667286,0.375,0,287,1,0,0,0
602,France,Male,23,7,113758.48,2,0,0,84077.6,1.3530176884211726,0.25,0,161,1,0,0,1
845,Germany,Female,43,3,152063.59,2,1,0,97910.06,1.5530946462498338,0.5,0,129,1,0,0,0
557,France,Female,24,4,0.0,1,0,0,20515.72,0.0,0.2,0,96,0,1,0,1
624,France,Male,26,9,74681.9,2,0,0,31231.35,2.391247896744777,0.2,0,234,0,0,0,1
779,France,Female,26,0,0.0,2,0,1,111906.0,0.0,2.0,2,0,0,1,0,0
653,France,Female,38,8,102133.38,1,1,1,166520.96,0.6133364832871491,0.1111111111111111,1,304,1,0,0,0
673,Germany,Male,47,1,183579.54,2,0,1,34047.54,5.3918591475331255,1.0,2,47,1,0,0,0
491,France,Female,36,0,53369.13,1,1,1,103934.12,0.513489987696052,1.0,1,0,0,0,0,1
677,France,Female,56,0,119963.45,1,0,0,158325.87,0.7576996103037362,1.0,0,0,1,0,0,0
726,France,Male,29,7,0.0,2,1,1,91844.14,0.0,0.25,2,203,0,1,0,0
773,France,Female,40,10,0.0,2,0,1,69303.15,0.0,0.18181818181818182,2,400,0,1,0,0
525,France,Male,36,2,114628.4,1,0,1,168290.06,0.6811358912106871,0.3333333333333333,1,72,1,0,0,1
602,France,Male,33,5,164704.38,1,0,1,180716.1,0.9113984863551172,0.16666666666666666,1,165,1,0,0,1
539,France,Male,39,3,0.0,2,1,0,36692.17,0.0,0.5,0,117,0,1,0,1
746,France,Female,34,4,0.0,1,0,1,65166.6,0.0,0.2,1,136,0,1,0,0
696,France,Male,29,8,0.0,2,1,0,191166.09,0.0,0.2222222222222222,0,232,0,1,0,0
697,France,Female,34,2,126558.92,1,1,0,73334.43,1.7257776463251984,0.3333333333333333,0,68,1,0,0,0
743,France,Female,46,9,0.0,1,1,0,113436.08,0.0,0.1,0,414,0,1,0,0
678,Germany,Male,49,2,116933.11,1,1,0,195053.58,0.5994922523339485,0.3333333333333333,0,98,1,0,0,0
449,Spain,Female,31,1,113693.0,1,0,0,82796.29,1.3731653918309625,0.5,0,31,1,0,0,1
685,France,Male,20,4,104719.94,2,1,0,38691.34,2.7065472532096333,0.4,0,80,1,0,0,0
480,Spain,Male,47,8,75408.33,1,1,0,25887.89,2.9128805012691266,0.1111111111111111,0,376,0,0,0,1
472,France,Female,37,1,0.0,2,1,1,48357.9,0.0,1.0,2,37,0,1,0,1
748,France,Female,39,9,132865.56,1,1,1,59636.43,2.227926118313923,0.1,1,351,1,0,0,0
755,Germany,Male,40,2,137430.82,2,0,0,176768.59,0.7774617651246752,0.6666666666666666,0,80,1,0,0,0
670,Spain,Female,20,4,0.0,2,1,0,119759.24,0.0,0.4,0,80,0,1,0,0
714,Spain,Male,34,5,0.0,2,1,0,193040.32,0.0,0.3333333333333333,0,170,0,1,0,0
641,Germany,Female,51,2,117306.69,4,1,1,26912.72,4.358782389888499,1.3333333333333333,4,102,1,0,0,1
715,France,Male,23,7,139224.92,2,1,0,65057.71,2.1400218359976093,0.25,0,161,1,0,0,0
603,France,Male,46,2,0.0,2,1,1,59563.49,0.0,0.6666666666666666,2,92,0,1,0,1
482,France,Female,35,2,133111.73,1,0,1,79957.95,1.6647716706093643,0.3333333333333333,1,70,1,0,0,1
694,France,Male,34,5,127900.03,1,1,0,101737.8,1.2571534867079885,0.16666666666666666,0,170,1,0,0,0
602,France,Male,32,10,0.0,2,1,1,116052.92,0.0,0.18181818181818182,2,320,0,1,0,1
731,Spain,Female,40,5,171325.98,1,1,1,159718.27,1.072676156584967,0.16666666666666666,1,200,1,0,0,0
490,Germany,Female,41,0,139659.04,1,1,1,176254.12,0.7923731938861912,1.0,1,0,1,0,0,1
535,Germany,Male,38,8,127475.24,1,0,0,60775.76,2.0974684644009387,0.1111111111111111,0,304,1,0,0,1
671,Germany,Male,51,3,96891.46,1,1,0,176403.33,0.5492609464912029,0.25,0,153,0,0,0,0
638,Germany,Female,41,9,144326.09,1,1,0,73979.85,1.9508837879503673,0.1,0,369,1,0,0,1
670,France,Male,22,2,114991.45,1,1,1,37392.56,3.0752494613901806,0.3333333333333333,1,44,1,0,0,0
663,Germany,Male,42,7,115930.87,1,1,0,19862.78,5.836588332549623,0.125,0,294,1,0,0,0
534,Spain,Male,51,3,0.0,2,0,1,20856.31,0.0,0.5,2,153,0,1,0,1
754,Spain,Male,40,2,160625.17,1,0,1,3554.63,45.187591957531446,0.3333333333333333,1,80,1,0,0,0
623,Spain,Female,40,7,0.0,1,1,1,25904.12,0.0,0.125,1,280,0,1,0,1
527,France,Male,39,4,0.0,2,1,0,167183.07,0.0,0.4,0,156,0,1,0,1
714,France,Male,28,6,122724.37,1,1,1,67057.27,1.830142652690752,0.14285714285714285,1,168,1,0,0,0
604,Germany,Female,42,10,166031.45,1,1,0,98293.14,1.6891458549396225,0.09090909090909091,0,420,1,0,0,1
607,France,Female,21,0,0.0,2,1,0,116106.52,0.0,2.0,0,0,0,1,0,1
711,France,Female,25,7,0.0,3,1,1,9679.28,0.0,0.375,3,175,0,1,0,0
600,France,Female,49,6,0.0,1,0,1,148087.88,0.0,0.14285714285714285,1,294,0,1,0,1
653,France,Female,42,1,0.0,2,1,1,5768.32,0.0,1.0,2,42,0,1,0,0
602,France,Female,72,3,0.0,2,1,1,171260.66,0.0,0.5,2,216,0,1,1,1
652,France,Female,40,4,79927.36,2,1,1,33524.6,2.3841406012301416,0.4,2,160,0,0,0,0
618,Spain,Male,38,5,126473.99,1,1,0,91972.49,1.375128475917092,0.16666666666666666,0,190,1,0,0,1
812,Germany,Male,25,5,54817.55,1,1,0,131660.31,0.41635592381637265,0.16666666666666666,0,125,0,0,0,0
829,France,Male,38,9,0.0,2,1,0,30529.88,0.0,0.2,0,342,0,1,0,0
731,Spain,Female,37,1,128932.4,1,1,1,180712.52,0.7134668920559571,0.5,1,37,1,0,0,0
477,Spain,Female,48,2,129120.64,1,0,1,26475.79,4.876932473025356,0.3333333333333333,1,96,1,0,0,1
648,Germany,Male,34,3,95039.73,2,1,1,147055.87,0.6462831439506631,0.5,2,102,0,0,0,1
520,Germany,Male,43,3,150805.17,3,0,1,25333.03,5.952906936122526,0.75,3,129,1,0,0,1
602,Germany,Male,38,2,71667.97,2,0,0,137111.89,0.5226969739823438,0.6666666666666666,0,76,0,0,0,1
709,France,Female,37,9,0.0,2,1,0,16733.59,0.0,0.2,0,333,0,1,0,0
793,Spain,Male,29,8,96674.55,2,0,0,192120.66,0.5031970533517842,0.2222222222222222,0,232,0,0,0,0
623,Spain,Female,50,2,87116.71,1,1,1,104382.11,0.8345942614112706,0.3333333333333333,1,100,0,0,0,1
646,France,Female,38,2,0.0,2,0,0,178752.73,0.0,0.6666666666666666,0,76,0,1,0,1
769,Spain,Male,39,9,0.0,1,1,1,47722.79,0.0,0.1,1,351,0,1,0,0
528,France,Female,26,10,102073.67,2,0,0,166799.93,0.6119527148482616,0.18181818181818182,0,260,1,0,0,1
670,France,Female,40,3,47364.45,1,1,1,148579.43,0.318782014441703,0.25,1,120,0,0,0,0
435,France,Male,36,4,0.0,1,1,1,197015.2,0.0,0.2,1,144,0,1,0,1
585,France,Female,43,2,0.0,2,1,0,89402.54,0.0,0.6666666666666666,0,86,0,1,0,1
626,France,Male,43,4,137638.69,1,1,0,130442.08,1.0551709233707405,0.2,0,172,1,0,0,1
821,Germany,Male,45,0,135827.33,2,1,1,131778.58,1.030723885475166,2.0,2,0,1,0,0,0
836,Germany,Female,32,4,109196.67,2,1,0,55218.02,1.977554972090633,0.4,0,128,1,0,0,0
735,France,Female,33,4,0.0,2,1,0,149474.69,0.0,0.4,0,132,0,1,0,0
660,France,Female,20,6,167685.56,1,1,0,57929.9,2.894628853148374,0.14285714285714285,0,120,1,0,0,0
577,Spain,Female,39,4,0.0,2,1,0,91366.42,0.0,0.4,0,156,0,1,0,1
599,Spain,Female,46,7,81742.84,2,1,0,83282.21,0.9815162205709957,0.25,0,322,0,0,0,1
729,France,Female,32,7,38550.06,1,0,1,179230.23,0.21508681878051486,0.125,1,224,0,0,0,0
559,Spain,Female,39,2,0.0,2,1,1,121151.1,0.0,0.6666666666666666,2,78,0,1,0,1
544,France,Male,48,10,78314.63,3,1,1,103713.93,0.755102328105781,0.2727272727272727,3,480,0,0,0,1
755,France,Female,29,4,148654.84,2,1,1,28805.09,5.160714304312189,0.4,2,116,1,0,0,0
661,Spain,Male,39,6,132628.98,1,0,0,38812.67,3.4171568201826883,0.14285714285714285,0,234,1,0,0,0
466,France,Female,30,3,0.0,1,1,0,193984.6,0.0,0.25,0,90,0,1,0,1
646,Spain,Female,42,3,99836.47,1,0,1,22909.56,4.3578519185876985,0.25,1,126,1,0,0,1
825,Germany,Male,37,6,118050.79,1,0,1,52301.15,2.25713564615692,0.14285714285714285,1,222,1,0,0,0
431,Germany,Male,45,5,83624.55,2,0,0,36899.62,2.2662713057749646,0.3333333333333333,0,225,0,0,0,1
606,France,Female,35,0,135984.15,2,1,0,186778.89,0.7280488175082311,2.0,0,0,1,0,0,1
686,France,Female,41,10,0.0,1,1,0,133086.45,0.0,0.09090909090909091,0,410,0,1,0,0
545,Germany,Female,37,8,114754.08,1,1,0,136050.44,0.8434671729102824,0.1111111111111111,0,296,1,0,0,1
765,Germany,Male,37,7,102708.77,1,1,0,9087.81,11.3018174895822,0.125,0,259,1,0,0,0
582,Spain,Male,33,6,0.0,2,0,1,72970.93,0.0,0.2857142857142857,2,198,0,1,0,1
661,Germany,Male,35,8,124098.54,1,1,0,86678.48,1.4317110775362005,0.1111111111111111,0,280,1,0,0,0
530,France,Female,45,1,0.0,1,0,1,190663.89,0.0,0.5,1,45,0,1,0,1
563,France,Male,35,3,106250.72,1,0,0,39546.32,2.6867410166103953,0.25,0,105,1,0,0,1
595,Germany,Female,25,7,106570.34,2,0,1,177025.79,0.6020046005726057,0.25,2,175,1,0,0,1
760,France,Male,38,6,162888.73,1,1,0,91098.76,1.7880455233419206,0.14285714285714285,0,228,1,0,0,0
751,France,Male,43,1,114974.24,1,1,0,125920.54,0.9130697819434384,0.5,0,43,1,0,0,0
588,Germany,Male,41,2,131341.46,2,0,1,7034.94,18.669876359997385,0.6666666666666666,2,82,1,0,0,1
667,Germany,Male,32,0,103846.65,1,1,0,20560.69,5.050737596841351,1.0,0,0,1,0,0,0
741,Spain,Male,43,0,0.0,2,1,1,2920.63,0.0,2.0,2,0,0,1,0,0
850,France,Male,43,4,161256.53,1,1,1,140071.57,1.1512438248532517,0.2,1,172,1,0,0,0
579,France,Male,31,9,0.0,1,0,1,139048.0,0.0,0.1,1,279,0,1,0,1
590,France,Male,24,7,126431.54,1,1,0,58781.11,2.1508872493221034,0.125,0,168,1,0,0,1
716,France,Male,41,9,0.0,1,1,1,113267.48,0.0,0.1,1,369,0,1,0,0
684,France,Male,33,4,140700.61,1,1,0,103557.93,1.3586657245852636,0.2,0,132,1,0,0,0
701,Spain,Female,42,5,0.0,2,0,0,24210.56,0.0,0.3333333333333333,0,210,0,1,0,0
631,Spain,Male,23,3,0.0,2,1,0,13813.24,0.0,0.5,0,69,0,1,0,1
658,France,Female,31,7,123974.96,1,1,0,102153.75,1.213611443534868,0.125,0,217,1,0,0,0
696,Spain,Male,28,8,0.0,1,0,0,176713.47,0.0,0.1111111111111111,0,224,0,1,0,0
721,Germany,Male,68,4,136525.99,1,0,0,175399.14,0.7783732006895814,0.2,0,272,1,0,1,0
712,Germany,Male,37,7,93978.96,2,1,0,60651.77,1.5494842112604466,0.25,0,259,0,0,0,0
482,Germany,Female,48,2,69329.47,1,0,0,102640.52,0.6754590682120473,0.3333333333333333,0,96,0,0,0,1
592,France,Female,34,9,0.0,2,1,1,20460.2,0.0,0.2,2,306,0,1,0,1
686,Germany,Female,47,5,170935.94,1,1,0,173179.79,0.9870432340863792,0.16666666666666666,0,235,1,0,0,0
580,Germany,Male,44,9,143391.07,1,0,0,146891.07,0.9761728197636521,0.1,0,396,1,0,0,1
557,France,Male,36,3,0.0,1,0,1,144078.02,0.0,0.25,1,108,0,1,0,1
529,France,Male,22,5,0.0,1,1,0,151169.83,0.0,0.16666666666666666,0,110,0,1,0,1
807,Spain,Female,28,7,165969.26,3,1,0,156122.13,1.0630732491287431,0.375,0,196,1,0,0,0
646,Germany,Female,35,1,121952.75,2,1,1,142839.82,0.8537727784871193,1.0,2,35,1,0,0,1
706,Germany,Female,47,6,120621.89,1,1,1,140803.7,0.8566670478119537,0.14285714285714285,1,282,1,0,0,0
697,France,Male,27,8,141223.68,2,1,0,90591.15,1.558912542781497,0.2222222222222222,0,216,1,0,0,0
684,France,Male,54,6,0.0,2,1,1,94888.6,0.0,0.2857142857142857,2,324,0,1,0,0
730,France,Female,34,5,74197.38,2,1,0,96875.52,0.7659043275328999,0.3333333333333333,0,170,0,0,0,0
850,France,Male,47,6,0.0,1,1,0,187391.02,0.0,0.14285714285714285,0,282,0,1,0,0
775,France,Female,32,2,108698.96,2,1,1,161069.73,0.6748565357376585,0.6666666666666666,2,64,1,0,0,0
638,Germany,Male,50,1,102645.48,1,1,0,168359.98,0.6096786183985053,0.5,0,50,1,0,0,1
759,France,Female,46,2,0.0,1,1,1,138380.11,0.0,0.3333333333333333,1,92,0,1,0,0
787,France,Male,46,7,117685.31,2,1,1,93360.35,1.2605491517544654,0.25,2,322,1,0,0,0
570,France,Female,43,9,0.0,2,0,1,11417.26,0.0,0.2,2,387,0,1,0,1
701,France,Male,40,5,169742.64,1,1,1,153537.55,1.1055447999528456,0.16666666666666666,1,200,1,0,0,0
709,France,Female,32,2,87814.89,1,1,0,138578.37,0.6336839580376071,0.3333333333333333,0,64,0,0,0,0
499,France,Female,21,3,176511.08,1,1,1,153920.22,1.146769930552334,0.25,1,63,1,0,0,1
665,France,Female,55,8,136354.16,1,1,1,93769.89,1.454135863868455,0.1111111111111111,1,440,1,0,0,0
701,France,Male,39,2,0.0,2,1,1,82526.92,0.0,0.6666666666666666,2,78,0,1,0,0
533,Spain,Male,38,1,135289.33,2,0,1,152956.33,0.8844964441811594,1.0,2,38,1,0,0,1
524,France,Male,28,1,93577.3,1,1,1,51670.82,1.811027965106805,0.5,1,28,0,0,0,1
633,France,Female,39,9,129189.15,2,0,0,170998.83,0.7554972744550358,0.2,0,351,1,0,0,1
717,France,Male,48,7,123764.95,1,1,1,169952.82,0.7282312232300705,0.125,1,336,1,0,0,0
502,France,Female,35,6,0.0,2,1,1,80618.47,0.0,0.2857142857142857,2,210,0,1,0,1
772,France,Male,47,9,152347.01,1,0,1,17671.78,8.620920473206436,0.1,1,423,1,0,0,0
499,Spain,Female,53,1,75225.53,2,0,0,144849.1,0.5193372275008957,1.0,0,53,0,0,0,1
484,Germany,Female,55,8,149349.58,3,0,0,137519.92,1.0860214287501038,0.3333333333333333,0,440,1,0,0,1
689,Germany,Male,45,0,130170.82,2,1,0,150856.38,0.8628791172106874,2.0,0,0,1,0,0,0
743,France,Female,40,6,0.0,1,1,0,28280.8,0.0,0.14285714285714285,0,240,0,1,0,0
660,France,Male,19,5,127649.64,1,1,1,40368.65,3.1620983114372168,0.16666666666666666,1,95,1,0,0,0
648,Germany,Female,51,2,116574.84,1,1,0,4121.04,28.287723487275056,0.3333333333333333,0,102,1,0,0,1
650,Spain,Male,32,1,132187.73,2,1,1,178331.36,0.7412478096953896,1.0,2,32,1,0,0,1
850,France,Female,62,1,124678.35,1,1,0,70916.0,1.7581131197473068,0.5,0,62,1,0,1,0
785,France,Male,36,2,0.0,1,0,1,61811.1,0.0,0.3333333333333333,1,72,0,1,0,0
502,France,Female,42,8,159660.8,3,1,0,113931.57,1.4013745268322026,0.3333333333333333,0,336,1,0,0,1
729,Germany,Male,30,6,63669.42,1,1,0,145111.37,0.4387624484559687,0.14285714285714285,0,180,0,0,0,0
569,Germany,Female,32,8,145330.43,1,1,1,132038.65,1.1006658277708838,0.1111111111111111,1,256,1,0,0,1
613,Spain,Male,37,3,171653.17,1,0,1,5353.12,32.066004498311266,0.25,1,111,1,0,0,1
589,Spain,Female,45,1,0.0,1,0,0,125939.22,0.0,0.5,0,45,0,1,0,1
502,France,Male,30,4,0.0,2,1,1,66263.87,0.0,0.4,2,120,0,1,0,1
773,Spain,Male,41,9,102827.44,1,0,1,64595.25,1.5918730866433677,0.1,1,369,1,0,0,0
720,Germany,Female,37,8,156282.79,1,1,0,45985.52,3.398521752064563,0.1111111111111111,0,296,1,0,0,0
704,France,Male,39,5,0.0,1,1,0,6416.92,0.0,0.16666666666666666,0,195,0,1,0,0
640,Spain,Male,29,5,197200.04,2,1,0,141453.62,1.3940968071372088,0.3333333333333333,0,145,1,0,0,1
697,France,Female,25,1,0.0,2,0,0,87803.32,0.0,1.0,0,25,0,1,0,0
756,Germany,Male,44,10,137452.09,1,1,0,189543.9,0.7251728491394341,0.09090909090909091,0,440,1,0,0,0
748,France,Male,44,4,112610.77,1,0,1,2048.55,54.970964828781334,0.2,1,176,1,0,0,0
747,France,Male,43,1,130788.71,1,0,1,101495.0,1.2886221981378394,0.5,1,43,1,0,0,0
736,France,Female,42,7,117280.23,3,0,0,41921.06,2.7976446683361536,0.375,0,294,1,0,0,0
565,Germany,Male,52,5,97720.35,2,1,0,175070.94,0.5581757315063254,0.3333333333333333,0,260,1,0,0,1
633,Germany,Female,29,0,138577.34,1,1,0,193362.99,0.7166694102113337,1.0,0,0,1,0,0,1
560,France,Female,35,1,0.0,2,1,0,3701.63,0.0,1.0,0,35,0,1,0,1
648,Spain,Male,36,8,146943.38,2,1,1,130041.45,1.1299734046336765,0.2222222222222222,2,288,1,0,0,1
686,Germany,Male,43,2,134896.03,1,1,1,97847.05,1.3786417679429273,0.3333333333333333,1,86,1,0,0,0
613,Spain,Male,39,8,118201.41,1,1,0,23315.59,5.069629805636486,0.1111111111111111,0,312,1,0,0,1
730,Spain,Female,43,1,103960.38,1,1,1,193650.16,0.5368463418775383,0.5,1,43,1,0,0,0
733,France,Female,28,5,0.0,2,0,0,12761.16,0.0,0.3333333333333333,0,140,0,1,0,0
628,France,Female,51,3,123981.31,2,1,1,40546.15,3.057782551487626,0.5,2,153,1,0,0,1
512,France,Male,24,6,0.0,2,1,0,37654.31,0.0,0.2857142857142857,0,144,0,1,0,1
611,France,Male,58,8,0.0,2,0,1,107665.68,0.0,0.2222222222222222,2,464,0,1,0,1
789,Germany,Male,39,7,124828.46,2,1,1,124411.08,1.003354845886717,0.25,2,273,1,0,0,0
655,France,Male,28,10,0.0,2,0,1,126565.21,0.0,0.18181818181818182,2,280,0,1,0,0
563,Spain,Female,46,8,106171.68,1,1,0,163145.5,0.6507790898308564,0.1111111111111111,0,368,1,0,0,1
552,France,Female,41,9,124349.34,1,1,0,135635.25,0.9167922055660309,0.1,0,369,1,0,0,1
634,France,Female,36,1,69518.95,1,1,0,116238.39,0.5980722031679895,0.5,0,36,0,0,0,1
685,Spain,Male,31,10,135213.71,1,1,1,125777.28,1.0750249170597423,0.09090909090909091,1,310,1,0,0,0
762,France,Male,20,1,139432.55,1,1,1,85606.83,1.628754972003986,0.5,1,20,1,0,0,0
591,France,Male,45,5,0.0,2,1,1,155492.87,0.0,0.3333333333333333,2,225,0,1,0,1
492,France,Female,49,8,0.0,1,1,1,182865.09,0.0,0.1111111111111111,1,392,0,1,0,1
655,France,Male,37,5,93147.0,2,1,0,66214.13,1.406754117285842,0.3333333333333333,0,185,0,0,0,0
573,Spain,Male,28,8,0.0,2,0,0,77660.03,0.0,0.2222222222222222,0,224,0,1,0,1
618,France,Female,42,2,0.0,4,0,0,111097.39,0.0,1.3333333333333333,0,84,0,1,0,1
659,Germany,Male,34,9,134464.58,2,1,0,178833.34,0.7518988349711524,0.2,0,306,1,0,0,0
709,France,Male,49,4,154344.49,2,1,1,38794.57,3.9785075591764514,0.4,2,196,1,0,0,0
674,France,Male,46,2,174701.05,1,1,0,90189.72,1.9370394985149082,0.3333333333333333,0,92,1,0,0,0
662,France,Female,39,5,138106.75,1,0,0,19596.73,7.047438526733797,0.16666666666666666,0,195,1,0,0,0
646,France,Male,36,6,124445.52,1,1,0,88481.32,1.4064609343531493,0.14285714285714285,0,216,1,0,0,1
695,Spain,Male,35,7,0.0,2,1,0,160387.98,0.0,0.25,0,245,0,1,0,0
669,France,Male,50,9,201009.64,1,1,0,158032.5,1.2719512758451585,0.1,0,450,1,0,0,0
785,Germany,Female,33,5,136624.6,2,1,1,169117.74,0.8078667560245307,0.3333333333333333,2,165,1,0,0,0
622,Spain,Male,37,4,0.0,2,1,0,4459.5,0.0,0.4,0,148,0,1,0,1
630,France,Male,37,6,0.0,2,1,1,82647.65,0.0,0.2857142857142857,2,222,0,1,0,1
711,France,Female,38,2,129022.06,2,1,1,14374.86,8.975535066080644,0.6666666666666666,2,76,1,0,0,0
712,France,Female,29,2,0.0,1,1,1,144375.0,0.0,0.3333333333333333,1,58,0,1,0,0
773,Spain,Female,39,4,0.0,2,0,1,182081.45,0.0,0.4,2,156,0,1,0,0
774,Germany,Male,42,2,132193.94,2,1,1,162865.52,0.8116754239939798,0.6666666666666666,2,84,1,0,0,0
747,France,Female,34,10,0.0,2,1,1,50759.8,0.0,0.18181818181818182,2,340,0,1,0,0
654,France,Female,35,2,90865.8,1,1,1,86764.46,1.0472698153137816,0.3333333333333333,1,70,0,0,0,0
694,France,Male,42,3,156864.2,2,0,0,88890.75,1.7646853019014916,0.5,0,126,1,0,0,0
659,Germany,Male,36,4,132578.92,2,1,0,84320.94,1.572313117002728,0.4,0,144,1,0,0,0
650,Germany,Male,26,4,214346.96,2,1,0,128815.33,1.663986421491914,0.4,0,104,1,0,0,1
512,Spain,Female,35,5,124580.69,1,1,1,18785.48,6.63175441883838,0.16666666666666666,1,175,1,0,0,1
722,France,Male,20,6,0.0,2,1,0,195486.28,0.0,0.2857142857142857,0,120,0,1,0,0
588,Spain,Male,34,10,0.0,2,1,0,79078.91,0.0,0.18181818181818182,0,340,0,1,0,1
577,France,Female,39,10,0.0,2,1,0,10553.31,0.0,0.18181818181818182,0,390,0,1,0,1
656,France,Female,46,5,113402.14,2,1,1,138849.06,0.8167296199196451,0.3333333333333333,2,230,1,0,0,0
656,France,Male,41,2,0.0,2,1,0,158973.77,0.0,0.6666666666666666,0,82,0,1,0,0
724,Germany,Male,30,7,115315.04,1,1,0,15216.53,7.578274416046233,0.125,0,210,1,0,0,0
756,Spain,Male,38,6,119208.85,1,1,0,169763.89,0.7022038078887094,0.14285714285714285,0,228,1,0,0,0
634,Germany,Male,35,6,116269.01,1,1,0,129964.94,0.8946182716661893,0.14285714285714285,0,210,1,0,0,1
659,France,Male,31,4,118342.26,1,0,0,161574.19,0.7324329461283389,0.2,0,124,1,0,0,0
531,France,Male,31,3,96288.26,1,1,0,56794.73,1.695373144656203,0.25,0,93,0,0,0,1
691,France,Female,33,6,0.0,2,1,1,100408.31,0.0,0.2857142857142857,2,198,0,1,0,0
458,Germany,Female,28,2,171932.26,2,1,1,9578.24,17.950297758252038,0.6666666666666666,2,56,1,0,0,1
738,France,Female,38,7,0.0,2,0,0,69227.42,0.0,0.25,0,266,0,1,0,0
678,France,Female,49,3,204510.94,1,0,1,738.88,276.7850530532698,0.25,1,147,1,0,0,0
623,France,Female,35,0,130557.24,1,1,1,47880.71,2.726718964693715,1.0,1,0,1,0,0,1
568,France,Female,38,3,132951.92,1,0,1,124486.28,1.0680046025955632,0.25,1,114,1,0,0,1
673,France,Male,31,1,108345.22,1,0,1,38802.03,2.792256487611602,0.5,1,31,1,0,0,0
718,France,Female,31,1,152663.77,1,0,1,17128.64,8.912778247426532,0.5,1,31,1,0,0,0
774,France,Female,28,1,71264.02,2,0,1,68759.57,1.0364232935139064,1.0,2,28,0,0,0,0
524,Spain,Male,29,3,159035.45,1,1,0,2705.31,58.78640525485065,0.25,0,87,1,0,0,1
769,Spain,Male,41,1,72509.91,1,1,0,25723.73,2.8187945527339933,0.5,0,41,0,0,0,0
449,Spain,Female,33,8,0.0,2,0,0,156792.89,0.0,0.2222222222222222,0,264,0,1,0,1
552,Spain,Female,34,4,0.0,2,1,0,140286.69,0.0,0.4,0,136,0,1,0,1
657,Spain,Male,42,5,41473.33,1,1,0,112979.6,0.36708689002262357,0.16666666666666666,0,210,0,0,0,0
811,France,Female,45,5,0.0,2,1,1,146123.19,0.0,0.3333333333333333,2,225,0,1,0,0
515,Spain,Male,29,4,151012.55,2,1,0,9770.97,15.455226042040861,0.4,0,116,1,0,0,1
580,Germany,Male,38,9,115442.19,2,1,0,128481.5,0.8985121593381148,0.2,0,342,1,0,0,1
776,Spain,Male,39,2,104349.45,1,0,0,79503.05,1.312521343520783,0.3333333333333333,0,78,1,0,0,0
529,France,Male,43,6,93616.35,2,0,0,98348.66,0.9518823133940005,0.2857142857142857,0,258,0,0,0,1
642,Spain,Male,32,7,100433.8,1,1,1,39768.59,2.525455390799624,0.125,1,224,1,0,0,1
609,Spain,Male,61,1,0.0,1,1,0,22447.85,0.0,0.5,0,61,0,1,1,1
